id,name,category,price,rating,country,created_date,rooms_available,reviews_count,rejection_reason
5838,Blake PLC,Boutique,491.53,99.0,UAE,2024-02-20,97.0,281,Invalid rating
5856,Brown-Bautista,Resort,,,INDIA,2026-01-12,411.0,3845,Invalid price; Invalid rating
5863,"Lee, Manning and West",Luxury,1049.3,-1.0,GERMANY,2025-08-14,270.0,2792,Invalid rating
5875,,Resort,1497.86,1.0,USA,2026-02-08,407.0,3087,Missing name
5883,Jones-Hill,Business,,2.7,USA,2023-09-20,416.0,221,Invalid price
5884,Williams Inc,Luxury,,2.8,JAPAN,2026-02-14,242.0,3580,Invalid price
5909,,Budget,1407.02,3.6,FRANCE,2024-12-11,285.0,166,Missing name
5910,,Boutique,242.38,1.6,USA,2024-04-14,87.0,0,Missing name
5911,"Young, Mason and Freeman",Business,652.01,,UAE,2023-08-23,343.0,647,Invalid rating
5916,"Keller, Cunningham and Sanchez",Luxury,,3.7,AUSTRALIA,2025-04-02,5.0,3534,Invalid price
5920,Smith-Wilson,Business,866.54,,USA,2023-09-24,282.0,434,Invalid rating
5922,"Gonzales, Calderon and Phillips",Luxury,,3.0,JAPAN,2024-08-05,467.0,4393,Invalid price
5924,Cruz-Johnson,Luxury,,-1.0,UAE,2023-12-11,478.0,3962,Invalid price; Invalid rating
5930,Buchanan-Hopkins,,1714.18,4.4,USA,2024-12-25,296.0,3148,Invalid category
5936,Booth Inc,,337.94,4.6,GERMANY,2025-02-21,148.0,3914,Invalid category
5939,Baird-Walters,Resort,1318.7,-1.0,JAPAN,2024-08-16,115.0,504,Invalid rating
5941,,Hostel,608.84,3.4,FRANCE,2025-11-03,415.0,2021,Missing name
5943,,Budget,344.27,2.2,GERMANY,2025-06-26,133.0,2610,Missing name
5944,"Howard, Adams and Graves",Resort,,2.9,JAPAN,2024-01-16,42.0,3239,Invalid price
5955,"Fischer, Bradford and Williams",Hostel,,1.1,FRANCE,2025-05-19,211.0,2913,Invalid price
5957,Miller-Cortez,Boutique,776.04,-1.0,USA,2023-12-24,23.0,4453,Invalid rating
5961,Ayers Group,,1161.17,2.1,UK,2024-07-15,434.0,1192,Invalid category
5977,"Freeman, Finley and Cisneros",Resort,124.46,,UK,2025-01-03,,1146,Invalid rating
5985,Mcdaniel-Gregory,Business,,3.8,GERMANY,2024-01-02,,3353,Invalid price
5996,,Luxury,1559.84,4.5,UK,2024-06-23,210.0,3745,Missing name
6000,,Luxury,970.55,2.9,JAPAN,2025-11-19,156.0,685,Missing name
6006,Mcknight Ltd,Boutique,1035.81,,FRANCE,2024-10-02,261.0,1312,Invalid rating
6017,,Budget,1771.14,4.0,USA,2025-04-19,398.0,3326,Missing name
6018,Robinson Ltd,Business,,2.8,GERMANY,2025-12-23,11.0,279,Invalid price
6023,,Resort,1372.79,1.3,JAPAN,1999-09-07,469.0,3001,Missing name
6024,Thompson LLC,,617.58,1.2,GERMANY,2025-04-16,394.0,4703,Invalid category
6028,"Horton, Kelley and Morrow",Business,,1.9,FRANCE,2025-08-24,499.0,1311,Invalid price
6035,,Luxury,206.53,1.0,UAE,2025-05-11,,3425,Missing name
6049,,Boutique,1483.44,5.0,UK,2023-05-24,206.0,3069,Missing name
6051,"Brown, Bush and Ortiz",Luxury,,3.2,JAPAN,1999-04-09,302.0,4768,Invalid price
6052,Lewis-Hunter,Luxury,,5.0,GERMANY,2024-03-30,,2589,Invalid price
6068,,Boutique,1852.45,3.8,UK,2024-08-01,9.0,3624,Missing name
6069,,Budget,1538.12,1.3,FRANCE,2025-07-04,29.0,3534,Missing name
6075,,Business,1748.25,1.9,AUSTRALIA,2024-10-02,330.0,4175,Missing name
6076,Gibbs Group,Resort,,2.8,INDIA,2023-08-30,216.0,3470,Invalid price
6083,Barnett Group,Hostel,1920.36,99.0,USA,2023-04-29,80.0,4246,Invalid rating
6097,Barrett Inc,Resort,,1.5,FRANCE,2023-10-07,65.0,928,Invalid price
6098,Bond Group,Resort,,2.7,FRANCE,2024-07-21,140.0,2058,Invalid price
6107,Smith-Clark,Resort,,1.9,AUSTRALIA,2023-09-07,369.0,1922,Invalid price
6119,,Luxury,1847.73,1.9,UK,2024-06-11,14.0,4175,Missing name
6127,Mendoza-Serrano,Luxury,363.13,,GERMANY,2024-08-07,208.0,2887,Invalid rating
6134,"Gonzales, Castro and Thomas",Luxury,,-1.0,USA,2024-06-07,205.0,1034,Invalid price; Invalid rating
6138,,Boutique,502.38,3.1,FRANCE,2023-10-16,97.0,1700,Missing name
6146,,Hostel,1448.24,3.3,USA,2025-12-09,92.0,4716,Missing name
6149,"Mayer, Mcdonald and Carrillo",Hostel,,4.8,FRANCE,2025-07-20,281.0,1747,Invalid price
6150,Phillips LLC,Budget,,3.7,USA,1996-07-08,248.0,1828,Invalid price
6157,Sparks-Kelly,Boutique,96.17,-1.0,FRANCE,2024-03-17,401.0,1655,Invalid rating
6166,"Olson, Ross and Gordon",Resort,,4.6,GERMANY,2025-10-29,446.0,937,Invalid price
6167,Weaver-Pacheco,Luxury,170.69,,FRANCE,2024-07-06,488.0,1548,Invalid rating
6169,,Budget,665.92,2.1,USA,2024-05-03,139.0,768,Missing name
6170,Huff-Suarez,Luxury,,4.4,FRANCE,2026-02-13,233.0,3558,Invalid price
6171,Gibson LLC,Boutique,,2.9,USA,2024-11-26,424.0,2197,Invalid price
6172,,Budget,,1.7,UAE,2024-03-13,68.0,3745,Missing name; Invalid price
6174,"Washington, Martin and Harvey",Boutique,,4.6,AUSTRALIA,2023-12-12,332.0,77,Invalid price
6177,"Stone, Payne and Dunn",Budget,388.91,,FRANCE,2025-03-12,112.0,1575,Invalid rating
6180,Hoffman PLC,Boutique,1443.44,99.0,FRANCE,2022-09-09,363.0,3557,Invalid rating
6196,Morales-Johnson,Resort,,4.4,UAE,2023-04-23,381.0,1138,Invalid price
6200,Smith Inc,Boutique,,1.5,AUSTRALIA,2024-07-27,412.0,1763,Invalid price
6204,"Thompson, Nelson and Lewis",Resort,,1.1,JAPAN,2025-10-06,182.0,2492,Invalid price
6208,"Miller, Moore and Wilson",Resort,1837.38,99.0,FRANCE,2024-01-18,318.0,4291,Invalid rating
6220,,Business,811.15,1.1,USA,2025-02-06,127.0,4163,Missing name
6222,,Luxury,985.97,1.0,UK,2026-01-05,183.0,2335,Missing name
6225,Lawrence-Kelly,Boutique,,3.4,FRANCE,2024-05-20,56.0,122,Invalid price
6229,"Barber, Zuniga and Vasquez",Luxury,,4.5,UK,2025-07-30,182.0,1699,Invalid price
6236,Lin Inc,,444.5,2.7,FRANCE,2025-11-11,269.0,2645,Invalid category
6239,"Nelson, King and Lee",Resort,,1.4,INDIA,2024-10-29,402.0,149,Invalid price
6248,"Smith, Hernandez and Solis",Hostel,,3.5,FRANCE,2024-09-10,,3942,Invalid price
6252,,Hostel,703.68,4.8,USA,2024-04-30,489.0,1571,Missing name
6266,Whitaker PLC,Resort,,1.1,UAE,2025-07-10,229.0,678,Invalid price
6273,,Luxury,183.22,2.2,UK,2025-02-17,11.0,1101,Missing name
6277,Morgan and Sons,Budget,697.71,-1.0,FRANCE,2023-07-23,469.0,2813,Invalid rating
6287,,Budget,1548.75,3.0,USA,2024-07-29,471.0,3037,Missing name
6292,,Resort,1202.27,2.8,FRANCE,2025-03-13,194.0,649,Missing name
6293,Hernandez Inc,Boutique,,99.0,USA,2025-03-07,442.0,1793,Invalid price; Invalid rating
6294,Miller-Fitzpatrick,Budget,1535.54,,GERMANY,2024-02-04,36.0,2000,Invalid rating
6301,"Johnson, Velez and Ryan",Boutique,,3.6,INDIA,2023-09-28,260.0,506,Invalid price
6306,Thornton-Lewis,,588.16,2.9,FRANCE,2023-05-16,32.0,1511,Invalid category
6307,,Resort,1662.32,4.7,AUSTRALIA,2024-04-12,30.0,3394,Missing name
6315,"Harris, Carney and Miller",,217.05,4.5,UK,2025-11-20,327.0,3941,Invalid category
6316,"Murphy, Wong and Peterson",,1030.27,1.1,FRANCE,2024-09-15,194.0,112,Invalid category
6322,,Budget,1293.39,2.0,USA,2023-11-23,497.0,482,Missing name
6330,Becker-Mcintyre,Budget,,2.4,UAE,2025-02-24,159.0,3651,Invalid price
6334,,Budget,611.09,3.8,INDIA,2025-11-01,56.0,1801,Missing name
6341,Rogers Group,Budget,1759.35,,FRANCE,2025-07-18,412.0,4714,Invalid rating
6342,Lang-Mitchell,Business,,3.8,UAE,2024-12-06,462.0,1445,Invalid price
6346,,Hostel,344.59,4.4,FRANCE,1975-04-22,271.0,2812,Missing name
6347,Duncan PLC,Boutique,,5.0,UAE,2025-10-10,485.0,2599,Invalid price
6353,Ellis-Kramer,Budget,,1.8,FRANCE,2025-10-02,281.0,2363,Invalid price
6354,,Budget,570.44,1.7,FRANCE,2024-06-26,411.0,4951,Missing name
6358,Barker-Rodriguez,Luxury,,3.7,INDIA,2026-02-15,113.0,2750,Invalid price
6364,,Hostel,162.47,2.5,FRANCE,2023-07-22,264.0,699,Missing name
6373,,Business,735.15,4.7,FRANCE,2023-08-09,268.0,423,Missing name
6376,Green-Hogan,Business,,99.0,JAPAN,2023-11-12,167.0,2596,Invalid price; Invalid rating
6377,Boyd Ltd,Hostel,,3.8,USA,2025-08-18,221.0,1058,Invalid price
6379,Hall Inc,Luxury,348.27,99.0,USA,2025-06-20,258.0,2663,Invalid rating
6380,West-Brown,Boutique,297.75,,UAE,2023-06-10,289.0,1041,Invalid rating
6382,"Wright, Nichols and Hunt",Business,1844.06,99.0,GERMANY,2024-09-14,489.0,918,Invalid rating
6390,Benson LLC,,1684.69,3.6,UAE,2024-01-20,224.0,791,Invalid category
6392,,Luxury,80.57,4.6,INDIA,2025-11-30,174.0,3019,Missing name
6402,Long PLC,Boutique,1124.72,,GERMANY,2023-12-03,388.0,230,Invalid rating
6403,"Payne, Downs and Davis",Budget,968.04,99.0,INDIA,2023-06-18,89.0,805,Invalid rating
6405,Serrano-Sullivan,,1492.93,2.5,JAPAN,2024-12-29,119.0,3562,Invalid category
6410,Young-Mathews,Hostel,283.23,-1.0,USA,2025-11-21,,1857,Invalid rating
6413,Smith-Myers,Resort,,3.3,UK,2023-05-29,301.0,1397,Invalid price
6419,"Mejia, Wallace and Jacobs",Boutique,506.89,-1.0,UK,2024-04-13,478.0,4973,Invalid rating
6423,"Hensley, Preston and White",Business,,1.6,FRANCE,2023-05-02,14.0,337,Invalid price
6424,"Bailey, Rose and Russell",,609.14,3.4,USA,2024-08-14,152.0,1141,Invalid category
6438,"Bell, Rocha and Smith",Budget,879.44,-1.0,FRANCE,2025-11-12,228.0,2322,Invalid rating
6439,,Hostel,1152.92,2.5,FRANCE,2023-10-31,444.0,3964,Missing name
6443,Beasley-Adkins,,1972.1,1.3,INDIA,2025-11-13,204.0,3541,Invalid category
6453,"Acevedo, Carter and Thompson",Hostel,,3.0,GERMANY,2023-12-05,95.0,2697,Invalid price
6459,Smith Inc,Budget,311.5,99.0,USA,2023-10-25,305.0,2185,Invalid rating
6460,Taylor LLC,Hostel,,2.3,AUSTRALIA,2023-10-08,89.0,1732,Invalid price
6477,"Hart, Greene and Patterson",Boutique,1994.35,,UK,2024-09-21,215.0,3431,Invalid rating
6482,Hansen-Espinoza,Resort,473.64,-1.0,USA,2025-08-11,60.0,2381,Invalid rating
6485,Johnson Group,Hostel,1341.82,99.0,USA,2026-02-05,220.0,3584,Invalid rating
6487,Blair Group,Business,395.56,-1.0,AUSTRALIA,2008-03-14,109.0,1046,Invalid rating
6490,"Pitts, Clark and Phelps",Luxury,399.66,-1.0,INDIA,2024-09-08,71.0,4879,Invalid rating
6499,Lee Group,Budget,,2.5,FRANCE,2025-06-19,248.0,254,Invalid price
6503,Callahan-Martinez,,103.98,1.4,FRANCE,2024-08-29,40.0,3311,Invalid category
6511,,Luxury,658.74,4.2,FRANCE,2023-10-19,445.0,4006,Missing name
6515,Potts Inc,Business,1818.73,99.0,UK,2024-03-13,23.0,3965,Invalid rating
6523,Aguilar Inc,Business,507.57,99.0,AUSTRALIA,2024-08-15,117.0,252,Invalid rating
6524,,Boutique,1468.09,1.4,JAPAN,2023-08-31,154.0,1124,Missing name
6550,Mack Inc,,971.4,2.8,USA,2025-11-02,351.0,1673,Invalid category
6556,,Hostel,,4.6,USA,2025-11-27,409.0,4614,Missing name; Invalid price
6585,,Business,1211.76,3.3,USA,2025-03-28,267.0,2312,Missing name
6592,,Boutique,1719.53,3.7,JAPAN,2023-04-30,306.0,4616,Missing name
6593,,Boutique,673.08,1.9,UAE,2024-08-24,353.0,1001,Missing name
6594,Perkins Inc,Resort,185.59,,FRANCE,2024-06-11,290.0,4268,Invalid rating
6612,,Hostel,48.25,1.9,AUSTRALIA,2025-03-24,279.0,3764,Missing name
6614,,Budget,1120.61,2.4,FRANCE,2024-03-24,397.0,386,Missing name
6626,"Sullivan, White and Macdonald",Hostel,,2.0,UK,2025-10-30,395.0,3166,Invalid price
6634,,Hostel,1055.32,3.2,USA,1973-09-20,198.0,1823,Missing name
6636,Garcia and Sons,Boutique,,3.4,FRANCE,2023-10-02,104.0,102,Invalid price
6642,Whitney-Williams,Budget,,3.5,JAPAN,2024-05-30,379.0,484,Invalid price
6660,,Budget,494.91,3.6,FRANCE,2025-03-21,354.0,3517,Missing name
6667,Ramsey and Sons,Boutique,,2.2,UAE,2023-06-15,296.0,4703,Invalid price
6674,Payne-White,,193.18,4.9,UK,2024-05-01,360.0,2673,Invalid category
6680,Gregory LLC,Budget,,4.5,INDIA,2024-07-30,439.0,977,Invalid price
6686,,Resort,309.47,3.0,UAE,2025-10-14,497.0,1836,Missing name
6700,"Dougherty, Bailey and Joseph",Resort,,1.1,UAE,2025-07-21,497.0,1179,Invalid price
6703,,Hostel,32.4,4.7,UAE,2023-06-08,480.0,3421,Missing name
6705,"Gonzalez, Howell and Mendez",Budget,1058.58,-1.0,UAE,2025-09-05,377.0,1063,Invalid rating
6706,,Budget,1861.44,4.1,UK,2024-09-03,431.0,3785,Missing name
6707,Guerrero Ltd,Luxury,1673.54,99.0,USA,2024-10-05,173.0,4200,Invalid rating
6708,Meadows-Hoffman,Luxury,1685.92,99.0,FRANCE,2023-10-26,271.0,4222,Invalid rating
6713,Bowers-Craig,Hostel,,4.9,GERMANY,2025-11-19,54.0,1046,Invalid price
6726,Nichols PLC,Business,,3.9,FRANCE,2024-10-22,342.0,4838,Invalid price
6754,Davis PLC,Business,1871.17,,USA,2025-05-27,418.0,1980,Invalid rating
6761,,Boutique,435.81,4.8,FRANCE,2025-08-10,38.0,4320,Missing name
6763,,Resort,692.47,3.0,UK,2025-04-02,415.0,1085,Missing name
6769,White Inc,Boutique,,4.2,GERMANY,2025-10-23,397.0,141,Invalid price
6771,,Luxury,1991.41,1.7,INDIA,2025-02-07,448.0,1916,Missing name
6774,,Resort,976.76,3.0,UK,2025-11-15,220.0,2076,Missing name
6775,,Hostel,303.83,3.7,USA,2023-09-14,201.0,2890,Missing name
6784,,Hostel,1289.69,1.8,GERMANY,2023-10-28,3.0,4923,Missing name
6798,Vargas-Johnson,Business,1556.21,-1.0,UK,2024-03-12,449.0,2100,Invalid rating
6802,"Burgess, Ellis and Smith",Luxury,1720.18,,FRANCE,2024-08-26,138.0,2031,Invalid rating
6804,"Brown, Spencer and Russell",Hostel,,2.7,USA,2024-07-26,182.0,2688,Invalid price
6807,,Boutique,1771.7,4.9,USA,2023-10-18,443.0,2670,Missing name
6822,,Boutique,713.86,3.3,FRANCE,2024-12-10,482.0,3072,Missing name
6841,Orozco-Clark,Resort,,4.0,GERMANY,2024-02-28,186.0,4523,Invalid price
6845,,Budget,809.98,1.5,UK,2026-01-21,375.0,446,Missing name
6846,"Harris, Barnes and Herman",,400.53,4.9,GERMANY,2024-03-17,459.0,1494,Invalid category
6851,Mcbride Group,Boutique,1199.58,,GERMANY,2020-10-19,287.0,3966,Invalid rating
6855,Sanders-Webb,Luxury,1922.06,-1.0,INDIA,2025-05-08,,3955,Invalid rating
6861,Pittman-Turner,Resort,,3.2,FRANCE,2024-05-14,481.0,4228,Invalid price
6866,"Dawson, Grimes and Carter",Business,,3.3,UK,2023-09-25,384.0,4442,Invalid price
6880,Frye and Sons,,1765.7,2.7,UAE,2022-03-13,410.0,3317,Invalid category
6882,Ramirez-Adams,Business,930.41,-1.0,UAE,2025-07-09,277.0,1972,Invalid rating
6888,Mendoza-Lawrence,Boutique,198.28,99.0,USA,2025-10-01,125.0,1617,Invalid rating
6890,Reid Ltd,Boutique,964.41,,FRANCE,2023-09-23,447.0,1005,Invalid rating
6896,Smith and Sons,Luxury,475.77,99.0,USA,2023-03-20,438.0,432,Invalid rating
6907,,Hostel,605.86,4.7,FRANCE,2025-06-05,323.0,1607,Missing name
6910,Valencia Group,Luxury,1334.78,99.0,FRANCE,2024-08-26,378.0,1840,Invalid rating
6911,,Boutique,1493.31,4.8,AUSTRALIA,2023-09-29,229.0,3195,Missing name
6912,,Hostel,171.6,3.1,GERMANY,2025-08-30,308.0,4200,Missing name
6916,"Cruz, Mccarty and Carroll",Business,913.4,,INDIA,2024-09-20,287.0,900,Invalid rating
6924,Estes PLC,Luxury,1765.44,99.0,JAPAN,2023-12-23,215.0,735,Invalid rating
6934,Barry-Salazar,Luxury,1441.91,,INDIA,2025-02-21,394.0,2908,Invalid rating
6935,Conner-Miller,Budget,,4.4,FRANCE,2023-09-19,411.0,4688,Invalid price
6944,,Budget,1781.99,4.2,UAE,2023-04-27,471.0,2550,Missing name
6949,French-Rogers,Hostel,1119.51,-1.0,UK,1997-11-08,64.0,3772,Invalid rating
6960,,Luxury,811.8,4.5,AUSTRALIA,2024-08-20,262.0,4485,Missing name
6961,,Resort,961.87,4.9,UK,2024-04-11,203.0,1985,Missing name
6962,Kelley-Casey,Resort,,1.9,INDIA,2023-08-10,492.0,1017,Invalid price
6966,"Torres, Thomas and Hill",Boutique,527.77,99.0,USA,2024-01-19,345.0,4612,Invalid rating
6972,,Boutique,1719.86,2.8,AUSTRALIA,2025-07-25,84.0,516,Missing name
6980,Ramos-Young,Boutique,,4.9,USA,2024-01-24,397.0,3434,Invalid price
6982,,Luxury,489.52,4.7,FRANCE,2025-11-19,120.0,545,Missing name
6991,"Lopez, Howard and Clark",Resort,,4.1,USA,2025-05-01,77.0,1037,Invalid price
6995,Smith-Zavala,Business,343.09,,JAPAN,2024-04-08,465.0,2038,Invalid rating
6998,"Bray, Kim and Kane",Resort,1001.93,99.0,JAPAN,2023-06-17,40.0,878,Invalid rating
7005,Martin-Jenkins,Budget,1307.9,99.0,AUSTRALIA,2026-02-25,67.0,1984,Invalid rating
7007,,Hostel,1213.1,2.8,UK,2024-05-24,374.0,2941,Missing name
7016,Smith and Sons,Business,,2.5,UAE,2024-01-31,277.0,4103,Invalid price
7020,"Myers, Hayes and Payne",Boutique,586.51,99.0,GERMANY,2025-09-14,444.0,2348,Invalid rating
7026,Cooper-Thomas,Hostel,,3.0,JAPAN,2023-04-15,349.0,852,Invalid price
7032,Gonzales Inc,Boutique,107.26,-1.0,FRANCE,2025-06-01,209.0,4570,Invalid rating
7034,Lee and Sons,Resort,1496.18,,FRANCE,2024-04-09,320.0,3955,Invalid rating
7043,,Boutique,1218.76,4.1,UAE,2025-12-21,358.0,1794,Missing name
7044,Garcia Group,Hostel,838.4,-1.0,JAPAN,2025-04-12,262.0,666,Invalid rating
7046,Berg-Boyer,Resort,,2.2,GERMANY,2023-07-26,372.0,3689,Invalid price
7050,Richardson and Sons,Budget,997.57,99.0,JAPAN,1998-08-01,332.0,920,Invalid rating
7059,Sanchez-Higgins,Budget,,2.5,INDIA,2023-03-12,429.0,2300,Invalid price
7063,"Burton, Gilbert and Friedman",Luxury,,3.2,USA,2025-08-29,257.0,451,Invalid price
7066,"Smith, Richmond and Melton",Luxury,1933.9,99.0,JAPAN,2025-09-24,440.0,4276,Invalid rating
7091,Walker Inc,Boutique,,2.2,FRANCE,2025-11-30,292.0,3571,Invalid price
7100,,Boutique,1983.49,4.0,USA,2024-01-29,328.0,1301,Missing name
7103,"Odom, Evans and Cortez",,1391.76,2.6,AUSTRALIA,2023-09-21,72.0,205,Invalid category
7107,,Budget,1392.28,2.9,UK,2025-02-11,426.0,1368,Missing name
7110,Alexander and Sons,Budget,1594.17,-1.0,AUSTRALIA,2024-10-24,238.0,4729,Invalid rating
7117,"Palmer, George and Morris",Luxury,1739.67,,INDIA,2023-09-12,370.0,2927,Invalid rating
7125,Proctor-Collins,Resort,1498.82,,FRANCE,2023-08-04,6.0,4472,Invalid rating
7136,"Long, Martin and Vaughn",Budget,1505.27,,UK,2025-12-26,270.0,380,Invalid rating
7139,Haney Inc,Resort,,3.5,FRANCE,2024-10-08,227.0,923,Invalid price
7140,"Baker, Weaver and Meza",Boutique,989.1,99.0,INDIA,2023-03-30,461.0,2748,Invalid rating
7142,"Williams, Richards and Powell",Budget,,1.4,INDIA,2024-07-21,160.0,4967,Invalid price
7146,Cruz-Gilmore,Resort,1031.67,-1.0,USA,2026-01-07,306.0,4493,Invalid rating
7149,Montgomery-Jefferson,Business,,3.8,FRANCE,1980-10-22,216.0,2495,Invalid price
7152,"Morris, Jennings and Bradley",Boutique,,1.6,JAPAN,2025-07-25,390.0,3267,Invalid price
7156,Cruz-Gonzalez,Resort,,3.6,UK,2024-12-29,34.0,360,Invalid price
7162,White-Shelton,Hostel,1749.11,99.0,USA,2025-04-06,86.0,2188,Invalid rating
7169,King-Bridges,Luxury,46.37,99.0,GERMANY,2023-11-06,468.0,2207,Invalid rating
7187,"Woodard, Peters and Cole",Business,,1.1,INDIA,2023-08-17,28.0,2907,Invalid price
7189,Wade-Wilson,,1646.38,1.7,FRANCE,2025-12-11,169.0,3555,Invalid category
7194,"Singh, Martinez and Vargas",Business,,2.5,JAPAN,2026-01-24,110.0,670,Invalid price
7196,Lynch Group,,1419.06,2.8,INDIA,2025-11-17,81.0,1198,Invalid category
7202,Simpson and Sons,,243.56,1.9,USA,2024-09-16,96.0,1888,Invalid category
7204,Brown-Lang,Boutique,126.32,-1.0,GERMANY,2024-10-25,25.0,2551,Invalid rating
7221,"Baldwin, Pitts and Randall",Boutique,,2.1,AUSTRALIA,1999-12-10,104.0,1242,Invalid price
7222,,Budget,,3.8,USA,2023-07-03,174.0,2243,Missing name; Invalid price
7226,Jones Inc,Resort,,1.6,GERMANY,2007-03-28,486.0,2959,Invalid price
7231,Gay PLC,Budget,986.21,-1.0,FRANCE,2023-10-26,442.0,3189,Invalid rating
7234,"Evans, Robinson and Gray",Resort,,1.4,USA,2026-01-19,,1279,Invalid price
7235,Smith-Foster,Business,,2.6,FRANCE,2025-11-09,119.0,4176,Invalid price
7245,"Roberts, Wagner and Olson",Luxury,,,USA,2023-08-13,107.0,4949,Invalid price; Invalid rating
7246,"Rodriguez, Jackson and Williams",,1765.08,4.8,INDIA,2023-08-03,47.0,3820,Invalid category
7249,,Boutique,716.39,2.9,USA,2024-04-11,300.0,4220,Missing name
7265,"Alexander, Lewis and Baker",Business,1738.35,-1.0,USA,2025-10-21,490.0,412,Invalid rating
7269,Collins-Manning,Boutique,1882.11,,FRANCE,2023-10-09,456.0,1772,Invalid rating
7277,Brown-Brown,Resort,562.06,99.0,FRANCE,2023-05-31,,1617,Invalid rating
7293,,Luxury,929.69,1.9,USA,2023-12-26,329.0,3727,Missing name
7301,"Scott, Morris and Smith",,806.64,2.7,FRANCE,2024-03-08,214.0,2142,Invalid category
7305,Adams Inc,Budget,,4.6,FRANCE,2025-04-12,157.0,4196,Invalid price
7322,"Whitaker, White and Williamson",Hostel,,2.2,UAE,2024-08-18,28.0,450,Invalid price
7328,,Business,744.86,2.5,GERMANY,2024-07-04,199.0,3651,Missing name
7339,"Robles, Gray and Buck",,1349.75,1.1,USA,2023-03-22,369.0,3909,Invalid category
7344,Martinez PLC,Budget,,4.8,USA,2024-03-01,44.0,2155,Invalid price
7353,,Business,866.19,2.1,UK,2024-03-30,440.0,4407,Missing name
7354,,,928.03,2.2,GERMANY,2023-11-21,208.0,331,Missing name; Invalid category
7373,Douglas Group,Budget,,1.5,USA,2025-03-15,,220,Invalid price
7374,"Woods, Cruz and Richards",Budget,1421.72,,USA,1987-01-23,387.0,4557,Invalid rating
7378,,Business,1710.19,1.8,UK,2025-02-18,437.0,3801,Missing name
7381,"Myers, Baker and Strong",Boutique,,4.3,USA,2023-08-09,106.0,1103,Invalid price
7382,Johnson-Morgan,Hostel,91.35,99.0,UK,2023-06-22,248.0,4572,Invalid rating
7385,"Cook, Mann and Kelly",,1291.72,4.9,FRANCE,2024-07-20,318.0,4770,Invalid category
7400,Sanders and Sons,,1542.89,3.7,JAPAN,2026-02-03,161.0,2489,Invalid category
7403,,Hostel,919.69,4.4,FRANCE,2024-05-13,427.0,3512,Missing name
7405,,Budget,1207.95,2.7,FRANCE,2023-10-08,189.0,672,Missing name
7421,Edwards-Patterson,Boutique,1363.69,-1.0,AUSTRALIA,2025-09-12,130.0,3842,Invalid rating
7444,,,334.5,3.5,AUSTRALIA,2025-12-08,442.0,995,Missing name; Invalid category
7448,,Boutique,1087.18,1.1,UK,2023-03-04,21.0,1566,Missing name
7455,,Budget,993.14,4.9,USA,2023-03-16,393.0,592,Missing name
7456,"Lee, Rodriguez and Frazier",Luxury,,1.5,UAE,2025-12-10,310.0,1462,Invalid price
7468,"Becker, Smith and Collins",Hostel,,2.8,AUSTRALIA,2023-09-06,167.0,531,Invalid price
7469,"Martin, Clark and Patton",Boutique,,3.9,INDIA,2025-11-20,328.0,1735,Invalid price
7481,Neal-Oliver,Boutique,138.51,-1.0,GERMANY,2023-06-13,45.0,2324,Invalid rating
7484,Scott PLC,Luxury,863.93,-1.0,AUSTRALIA,2025-04-25,113.0,4727,Invalid rating
7490,"Woods, Fisher and Cobb",Resort,337.95,-1.0,INDIA,2025-02-04,90.0,1994,Invalid rating
7491,Wright-Guerrero,Boutique,1762.78,,FRANCE,2025-01-08,363.0,502,Invalid rating
7494,Pham and Sons,Resort,837.53,99.0,USA,2025-01-18,108.0,227,Invalid rating
7499,Walsh-Green,,743.98,3.0,UK,2024-02-07,72.0,1485,Invalid category
7501,Woods Ltd,Business,,4.4,USA,2023-10-08,384.0,3893,Invalid price
7506,Baird-Gonzalez,Budget,84.71,-1.0,AUSTRALIA,2024-10-31,292.0,3714,Invalid rating
7519,Reynolds PLC,,1655.81,4.0,UAE,2023-05-26,402.0,2028,Invalid category
7526,,Boutique,1639.12,1.6,USA,2025-03-26,129.0,1132,Missing name
7545,Dyer-Jimenez,Business,,4.2,USA,2025-02-14,153.0,0,Invalid price
7549,Brown-Johnson,Luxury,933.58,-1.0,UAE,2024-09-09,370.0,1218,Invalid rating
7551,,Budget,424.78,4.0,UAE,2023-06-29,380.0,1438,Missing name
7552,,Resort,1639.66,1.2,FRANCE,2024-07-01,217.0,397,Missing name
7561,Bryant LLC,,454.56,1.8,UK,2024-01-20,212.0,699,Invalid category
7563,Thomas-Blanchard,Hostel,1566.93,99.0,UAE,2024-03-19,462.0,4495,Invalid rating
7574,"Gibbs, Lewis and Diaz",Budget,,1.4,FRANCE,2024-07-22,449.0,4333,Invalid price
7577,,Budget,148.06,4.9,UK,2024-04-11,358.0,3704,Missing name
7583,,Luxury,827.31,1.1,AUSTRALIA,2024-10-15,165.0,4579,Missing name
7598,,Boutique,192.97,2.8,UK,2023-05-26,40.0,252,Missing name
7606,Hale-Miller,Budget,1575.25,99.0,UAE,2024-07-04,485.0,4080,Invalid rating
7608,"Parker, Williams and Duke",Business,,4.6,INDIA,2024-09-09,495.0,2907,Invalid price
7611,,Hostel,1622.75,4.7,AUSTRALIA,2007-08-02,21.0,4251,Missing name
7613,,Budget,1062.83,4.8,USA,2023-11-01,425.0,1194,Missing name
7616,,Hostel,1117.75,1.1,GERMANY,2025-07-24,166.0,140,Missing name
